label	args	appearance	content_size	width	height	bytes	sha256	path
07-conversation-preview	-NomeConversationPreview	light	accessibility-large	1206	2622	879474	5c60af5a9f32b49dd406f38260117e4628f03c66df4830978ebed39124166f08	design/migration/accessibility-conversation-large-light-accepted-20260721/07-conversation-preview.png
