label	args	appearance	content_size	width	height	bytes	sha256	path
07-conversation-preview	-NomeConversationPreview	dark	accessibility-large	1206	2622	582089	cc4771f5b6b6dbde40bc0027fc7bdfba5f579a2b3f16436aea7b25c88f3182f9	design/migration/accessibility-conversation-large-dark-accepted-20260721/07-conversation-preview.png
