label	args	appearance	content_size	width	height	bytes	sha256	path
07-conversation-preview	-NomeConversationPreview	light	accessibility-extra-extra-extra-large	1206	2622	1047721	ccf93c3cccf091026760b8fbd98e67230ec6a86efc1bb335fdada6608d5283b7	design/migration/accessibility-conversation-max-light-accepted-20260721/07-conversation-preview.png
