label	args	appearance	content_size	width	height	bytes	sha256	path
07-conversation-preview	-NomeConversationPreview	dark	accessibility-extra-extra-extra-large	1206	2622	679474	c1aabf8bebd5974367808f600b483759097a3f9c976c249261f10fa5950072b4	design/migration/accessibility-conversation-max-dark-accepted-20260721/07-conversation-preview.png
